table_name	business_module	ordinal	column_name	mysql_type	base_type	nullable	default	auto_increment	primary_key	index	unique_index	foreign_key_target	source_description	usage_note	source_file	source_line
llx_subscription	核心/系统	9	fk_bank	integer	integer	YES	NULL	N	N	idx_subscription_fk_bank			id of bank transaction in llx_bank	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：id of bank transaction in llx_bank	htdocs/install/mysql/tables/llx_subscription.sql	29
llx_subscription	核心/系统	10	fk_user_creat	integer	integer	YES	NULL	N	N					创建人用户 ID	htdocs/install/mysql/tables/llx_subscription.sql	30
llx_subscription	核心/系统	11	fk_user_valid	integer	integer	YES	NULL	N	N					审核/验证人用户 ID	htdocs/install/mysql/tables/llx_subscription.sql	31
llx_subscription	核心/系统	12	ref_ext	varchar(128)	varchar	YES		N	N				reference into an external system (not used by dolibarr)	代码/参考号字段；源码注释：reference into an external system (not used by dolibarr)	htdocs/install/mysql/tables/llx_subscription.sql	32
llx_subscription	核心/系统	13	note	text	text	YES		N	N				public note	备注/说明字段；源码注释：public note	htdocs/install/mysql/tables/llx_subscription.sql	33
llx_subscription	核心/系统	14	note_private	text	text	YES		N	N				private note	内部备注；源码注释：private note	htdocs/install/mysql/tables/llx_subscription.sql	34
llx_subscription	核心/系统	15	import_key	varchar(14)	varchar	YES		N	N				Import key	导入批次/外部导入键；源码注释：Import key	htdocs/install/mysql/tables/llx_subscription.sql	35
llx_supplier_proposal	供应商提案	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_supplier_proposal.sql	19
llx_supplier_proposal	供应商提案	2	ref	varchar(30)	varchar	NO		N	N	uk_supplier_proposal_ref	uk_supplier_proposal_ref			业务参考号/单号	htdocs/install/mysql/tables/llx_supplier_proposal.sql	20
llx_supplier_proposal	供应商提案	3	entity	integer	integer	NO	1	N	N	uk_supplier_proposal_ref	uk_supplier_proposal_ref			多实体/多公司隔离标识	htdocs/install/mysql/tables/llx_supplier_proposal.sql	21
llx_supplier_proposal	供应商提案	4	ref_ext	varchar(255)	varchar	YES	NULL	N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	22
llx_supplier_proposal	供应商提案	5	fk_soc	integer	integer	YES	NULL	N	N	idx_supplier_proposal_fk_soc				关联第三方企业 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	23
llx_supplier_proposal	供应商提案	6	fk_projet	integer	integer	YES	NULL	N	N	idx_supplier_proposal_fk_projet				关联项目 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	24
llx_supplier_proposal	供应商提案	7	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_supplier_proposal.sql	25
llx_supplier_proposal	供应商提案	8	datec	datetime	datetime	YES	NULL	N	N					创建日期/时间	htdocs/install/mysql/tables/llx_supplier_proposal.sql	26
llx_supplier_proposal	供应商提案	9	date_valid	datetime	datetime	YES	NULL	N	N					审核/生效日期	htdocs/install/mysql/tables/llx_supplier_proposal.sql	27
llx_supplier_proposal	供应商提案	10	date_cloture	datetime	datetime	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	28
llx_supplier_proposal	供应商提案	11	fk_user_author	integer	integer	YES	NULL	N	N	idx_supplier_proposal_fk_user_author				创建人/制单人用户 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	29
llx_supplier_proposal	供应商提案	12	fk_user_modif	integer	integer	YES	NULL	N	N					最后修改人用户 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	30
llx_supplier_proposal	供应商提案	13	fk_user_valid	integer	integer	YES	NULL	N	N	idx_supplier_proposal_fk_user_valid				审核/验证人用户 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	31
llx_supplier_proposal	供应商提案	14	fk_user_cloture	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	32
llx_supplier_proposal	供应商提案	15	fk_statut	smallint	smallint	NO	0	N	N				0=draft, 1=validated, 2=accepted, 3=refused, 4=billed/closed	状态码；源码注释：0=draft, 1=validated, 2=accepted, 3=refused, 4=billed/closed	htdocs/install/mysql/tables/llx_supplier_proposal.sql	33
llx_supplier_proposal	供应商提案	16	price	double	double	YES	0	N	N					价格	htdocs/install/mysql/tables/llx_supplier_proposal.sql	34
llx_supplier_proposal	供应商提案	17	remise_percent	double	double	YES	0	N	N				deprecated, not used	比例/百分比字段；源码注释：deprecated, not used	htdocs/install/mysql/tables/llx_supplier_proposal.sql	36
llx_supplier_proposal	供应商提案	18	remise_absolue	double	double	YES	0	N	N				deprecated, not used	字段 remise_absolue；源码注释：deprecated, not used	htdocs/install/mysql/tables/llx_supplier_proposal.sql	37
llx_supplier_proposal	供应商提案	19	remise	double	double	YES	0	N	N				deprecated, not used	字段 remise；源码注释：deprecated, not used	htdocs/install/mysql/tables/llx_supplier_proposal.sql	38
llx_supplier_proposal	供应商提案	20	total_ht	double(24,8)	double	YES	0	N	N					未含税总额	htdocs/install/mysql/tables/llx_supplier_proposal.sql	40
llx_supplier_proposal	供应商提案	21	total_tva	double(24,8)	double	YES	0	N	N					税额总计	htdocs/install/mysql/tables/llx_supplier_proposal.sql	41
llx_supplier_proposal	供应商提案	22	localtax1	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	42
llx_supplier_proposal	供应商提案	23	localtax2	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	43
llx_supplier_proposal	供应商提案	24	total_ttc	double(24,8)	double	YES	0	N	N					含税总额	htdocs/install/mysql/tables/llx_supplier_proposal.sql	44
llx_supplier_proposal	供应商提案	25	fk_account	integer	integer	YES	NULL	N	N	idx_supplier_proposal_fk_account				关联银行账户 ID	htdocs/install/mysql/tables/llx_supplier_proposal.sql	45
llx_supplier_proposal	供应商提案	26	fk_currency	varchar(3)	varchar	YES	NULL	N	N					关联货币代码	htdocs/install/mysql/tables/llx_supplier_proposal.sql	46
llx_supplier_proposal	供应商提案	27	fk_cond_reglement	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	47
llx_supplier_proposal	供应商提案	28	deposit_percent	varchar(63)	varchar	YES	NULL	N	N				default deposit % if payment term needs it	比例/百分比字段；源码注释：default deposit % if payment term needs it	htdocs/install/mysql/tables/llx_supplier_proposal.sql	48
llx_supplier_proposal	供应商提案	29	fk_mode_reglement	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	49
llx_supplier_proposal	供应商提案	30	note_private	text	text	YES		N	N					内部备注	htdocs/install/mysql/tables/llx_supplier_proposal.sql	50
llx_supplier_proposal	供应商提案	31	note_public	text	text	YES		N	N					公开备注	htdocs/install/mysql/tables/llx_supplier_proposal.sql	51
llx_supplier_proposal	供应商提案	32	model_pdf	varchar(255)	varchar	YES	NULL	N	N					字段 model_pdf（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	52
llx_supplier_proposal	供应商提案	33	last_main_doc	varchar(255)	varchar	YES		N	N				relative filepath+filename of last main generated document	字段 last_main_doc；源码注释：relative filepath+filename of last main generated document	htdocs/install/mysql/tables/llx_supplier_proposal.sql	53
llx_supplier_proposal	供应商提案	34	date_livraison	date	date	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	55
llx_supplier_proposal	供应商提案	35	fk_shipping_method	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	56
llx_supplier_proposal	供应商提案	36	import_key	varchar(14)	varchar	YES	NULL	N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_supplier_proposal.sql	57
llx_supplier_proposal	供应商提案	37	extraparams	varchar(255)	varchar	YES	NULL	N	N					扩展参数/结构化文本（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	58
llx_supplier_proposal	供应商提案	38	fk_multicurrency	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	60
llx_supplier_proposal	供应商提案	39	multicurrency_code	varchar(3)	varchar	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	61
llx_supplier_proposal	供应商提案	40	multicurrency_tx	double(24,8)	double	YES	1	N	N					字段 multicurrency_tx（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	62
llx_supplier_proposal	供应商提案	41	multicurrency_total_ht	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	63
llx_supplier_proposal	供应商提案	42	multicurrency_total_tva	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	64
llx_supplier_proposal	供应商提案	43	multicurrency_total_ttc	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal.sql	65
llx_supplier_proposal_extrafields	供应商提案	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_supplier_proposal_extrafields.sql	19
llx_supplier_proposal_extrafields	供应商提案	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_supplier_proposal_extrafields.sql	20
llx_supplier_proposal_extrafields	供应商提案	3	fk_object	integer	integer	NO		N	N	uk_supplier_proposal_extrafields	uk_supplier_proposal_extrafields			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposal_extrafields.sql	21
llx_supplier_proposal_extrafields	供应商提案	4	import_key	varchar(14)	varchar	YES	NULL	N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_supplier_proposal_extrafields.sql	22
llx_supplier_proposaldet	供应商提案	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	19
llx_supplier_proposaldet	供应商提案	2	fk_supplier_proposal	integer	integer	NO		N	N	idx_supplier_proposaldet_fk_supplier_proposal		llx_supplier_proposal.rowid		外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	20
llx_supplier_proposaldet	供应商提案	3	fk_parent_line	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	21
llx_supplier_proposaldet	供应商提案	4	fk_product	integer	integer	YES	NULL	N	N	idx_supplier_proposaldet_fk_product				关联产品/服务 ID	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	22
llx_supplier_proposaldet	供应商提案	5	label	varchar(255)	varchar	YES	NULL	N	N					名称或标签	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	23
llx_supplier_proposaldet	供应商提案	6	description	text	text	YES		N	N					描述	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	24
llx_supplier_proposaldet	供应商提案	7	fk_remise_except	integer	integer	YES	NULL	N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	25
llx_supplier_proposaldet	供应商提案	8	vat_src_code	varchar(10)	varchar	YES	''	N	N				Vat code used as source of vat fields. Not strict foreign key here.	代码/参考号字段；源码注释：Vat code used as source of vat fields. Not strict foreign key here.	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	26
llx_supplier_proposaldet	供应商提案	9	tva_tx	double(7,4)	double	YES	0	N	N				Vat rate	字段 tva_tx；源码注释：Vat rate	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	27
llx_supplier_proposaldet	供应商提案	10	localtax1_tx	double(7,4)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	28
llx_supplier_proposaldet	供应商提案	11	localtax1_type	varchar(10)	varchar	YES	NULL	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	29
llx_supplier_proposaldet	供应商提案	12	localtax2_tx	double(7,4)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	30
llx_supplier_proposaldet	供应商提案	13	localtax2_type	varchar(10)	varchar	YES	NULL	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	31
llx_supplier_proposaldet	供应商提案	14	qty	double	double	YES	NULL	N	N					数量	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	32
llx_supplier_proposaldet	供应商提案	15	remise_percent	double	double	YES	'0'	N	N					比例/百分比字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	33
llx_supplier_proposaldet	供应商提案	16	remise	double	double	YES	'0'	N	N					字段 remise（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	34
llx_supplier_proposaldet	供应商提案	17	price	double	double	YES	NULL	N	N					价格	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	35
llx_supplier_proposaldet	供应商提案	18	subprice	double(24,8)	double	YES	0	N	N				unit price without tax	金额、价格或税费字段；源码注释：unit price without tax	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	36
llx_supplier_proposaldet	供应商提案	19	subprice_ttc	double(24,8)	double	YES	0	N	N				unit price if price was entered including tax	金额、价格或税费字段；源码注释：unit price if price was entered including tax	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	37
llx_supplier_proposaldet	供应商提案	20	total_ht	double(24,8)	double	YES	0	N	N					未含税总额	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	38
llx_supplier_proposaldet	供应商提案	21	total_tva	double(24,8)	double	YES	0	N	N					税额总计	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	39
llx_supplier_proposaldet	供应商提案	22	total_localtax1	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	40
llx_supplier_proposaldet	供应商提案	23	total_localtax2	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	41
llx_supplier_proposaldet	供应商提案	24	total_ttc	double(24,8)	double	YES	0	N	N					含税总额	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	42
llx_supplier_proposaldet	供应商提案	25	product_type	integer	integer	YES	0	N	N					字段 product_type（基于字段名推断）	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	43
llx_supplier_proposaldet	供应商提案	26	date_start	datetime	datetime	YES	NULL	N	N				date debut si service	日期/时间字段；源码注释：date debut si service	htdocs/install/mysql/tables/llx_supplier_proposaldet.sql	44
